id_pdc_local;statut_pdc;arrondissement;id_station_local;id_station_itinerance;nom_station;code_insee_commune;implantation_station;nbre_pdc;date_maj;condition_acces;adresse_station;coordonneesxy;gratuit;paiement_acte;paiement_cb;paiement_autre;reservation;observations;siren_amenageur;contact_amenageur;nom_amenageur;nom_operateur;contact_operateur;telephone_operateur;nom_enseigne;tarification;id_pdc_itinerance;date_mise_en_service;accessibilite_pmr;restriction_gabarit;station_deux_roues;puissance_nominale;prise_type_ef;prise_type_2;prise_type_combo_ccs;prise_type_chademo;prise_type_autre;prise_type_3;num_pdl;horaires;raccordement
FR*V75*EPX17*21*1;En service;17e Arrondissement;FR*V75*PPX17*21;FRV75PPX1721;Paris | Rue Brunel 42;75117;Voirie;6;2021-09-23;Accès libre;42 Rue Brunel 75017 Paris;48.878845,2.2878556;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17211;2021-11-23;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7409985426896;24/7;Direct
FR*V75*EPX17*22*4;En service;17e Arrondissement;FR*V75*PPX17*22;FRV75PPX1722;Paris | Avenue de Niel 28;75117;Voirie;5;2021-09-23;Accès libre;28 Avenue de Niel 75017 Paris;48.88103,2.2956283;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17224;2021-11-23;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7575687312194;24/7;Direct
FR*V75*EPX17*18*2;En service;17e Arrondissement;FR*V75*PPX17*18;FRV75PPX1718;Paris | Avenue de Wagram 77;75117;Voirie;5;2021-09-23;Accès libre;77 Avenue de Wagram 75017 Paris;48.88003,2.2995074;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17182;2021-11-23;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7550072261698;24/7;Direct
FR*V75*EPX18*13*3;En service;18e Arrondissement;FR*V75*PPX18*13;FRV75PPX1813;Paris | Rue Ramey 62;75118;Voirie;6;2021-09-23;Accès libre;62 Rue Ramey 75018 Paris;48.891644,2.344978;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX18133;2021-12-01;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7581765459805;24/7;Direct
FR*V75*EPX18*15*7;En service;18e Arrondissement;FR*V75*PPX18*15;FRV75PPX1815;Paris | Rue Marcadet 220;75118;Voirie;7;2021-09-23;Accès libre;220 Rue Marcadet 75018 Paris;48.892082,2.3331354;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX18157;2021-10-26;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7532271971233;24/7;Direct
FR*V75*EPX18*16*5;En service;18e Arrondissement;FR*V75*PPX18*16;FRV75PPX1816;Paris | Rue Sofia 16;75118;Voirie;6;2021-09-23;Accès libre;16 Rue Sofia 75018 Paris;48.885006,2.3475914;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX18165;2021-12-01;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7554413795294;24/7;Direct
FR*V75*EHBSAE*PDA*05*1;En service;16e Arrondissement;FR*V75*PHBSAE*PDA;FRV75PHBSAEPDA;Paris | SAEMES Parking Porte d'Auteuil;16116;Parking public;15;2022-08-19;Accès libre;1-3 Av. du Général Sarrail 75016 Paris;48.846973,2.2558389;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EHBSAEPDA051;2022-10-19;;;False;43;False;True;False;False;False;False;;24/7;Direct
FR*V75*E9004*02*3;En service;Paris centre;FR*V75*P9004*02;FRV75P900402;Paris | Quai Henri IV 44;75104;Voirie;3;2021-09-23;Accès libre;44 Quai Henri IV 75004 Paris;48.85023,2.3615763;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9004023;2021-03-15;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;50054793083410;24/7;Direct
FR*V75*E9007*03*2;En service;07e Arrondissement;FR*V75*P9007*03;FRV75P900703;Paris | Avenue de Villars 9;75107;Voirie;3;2021-09-23;Accès libre;9 Avenue de Villars 75007 Paris;48.852665,2.31368;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9007032;2021-03-15;Non accessible;aucune restriction;False;4;True;False;False;False;False;False;07348769804263;24/7;Direct
FR*V75*E9010*02*1;En service;10e Arrondissement;FR*V75*P9010*02;FRV75P901002;Paris | Rue du Faubourg Saint Martin 150;75110;Voirie;3;2021-12-22;Accès libre;150 Rue du Faubourg Saint Martin 75010 Paris;48.875465,2.360103;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9010021;2021-12-22;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;07150361716860;24/7;Direct
FR*V75*E9010*02*3;En service;10e Arrondissement;FR*V75*P9010*02;FRV75P901002;Paris | Rue du Faubourg Saint Martin 150;75110;Voirie;3;2021-12-22;Accès libre;150 Rue du Faubourg Saint Martin 75010 Paris;48.875465,2.360103;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9010023;2021-12-22;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;07150361716860;24/7;Direct
FR*V75*E9012*03*1;En service;12e Arrondissement;FR*V75*P9012*03;FRV75P901203;Paris | Cours de Vincennes 66;75112;Voirie;3;2021-09-23;Accès libre;66 Cours de Vincennes 75012 Paris;48.847485,2.401736;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9012031;2021-03-15;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;07239363133003;24/7;Direct
FR*V75*E9013*07*1;En service;13e Arrondissement;FR*V75*P9013*07;FRV75P901307;Paris | Rue Regnault 118;75113;Voirie;3;2021-09-23;Accès libre;118 Rue Regnault 75013 Paris;48.82312,2.367798;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9013071;2021-03-15;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;07394934781913;24/7;Direct
FR*V75*E9014*02*1;En service;14e Arrondissement;FR*V75*P9014*02;FRV75P901402;Paris | Avenue Reille 46;75114;Voirie;3;2021-09-23;Accès libre;46 Avenue Reille 75014 Paris;48.824387,2.336857;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9014021;2021-03-15;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;07348046215212;24/7;Direct
FR*V75*E9017*04*2;En service;17e Arrondissement;FR*V75*P9017*04;FRV75P901704;Paris | Boulevard de Courcelles 12;75117;Voirie;3;2021-09-23;Accès libre;12 Boulevard de Courcelles 75017 Paris;48.88117,2.313751;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9017042;2021-04-07;Non accessible;aucune restriction;False;4;True;False;False;False;False;False;07571490493834;24/7;Direct
FR*V75*E9017*05*3;En service;17e Arrondissement;FR*V75*P9017*05;FRV75P901705;Paris | Rue de Courcelles 83;75117;Voirie;3;2021-09-23;Accès libre;83 Rue de Courcelles 75017 Paris;48.879654,2.302442;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9017053;2021-03-15;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;07508827686916;24/7;Direct
FR*V75*EPX04*04*3;En service;Paris centre;FR*V75*PPX04*04;FRV75PPX0404;Paris | Boulevard Bourdon 9;75104;Voirie;6;2021-09-23;Accès libre;9 Boulevard Bourdon 75004 Paris;48.848423,2.366004;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX04043;2021-05-28;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7155426841372;24/7;Direct
FR*V75*EPX05*01*2;En service;05e Arrondissement;FR*V75*PPX05*01;FRV75PPX0501;Paris | Quai de la Tournelle 21;75105;Voirie;4;2021-09-23;Accès libre;21 Quai de la Tournelle 75005 Paris;48.850033,2.354431;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX05012;2021-05-21;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7358900051305;24/7;Direct
FR*V75*EPX07*05*2;En service;07e Arrondissement;FR*V75*PPX07*05;FRV75PPX0705;Paris | Rue Duroc  2;75107;Voirie;7;2022-09-27;Accès libre;2 Rue Duroc 75007 Paris;48.84828,2.315725;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX07052;2021-06-30;Non accessible;aucune restriction;True;3;True;True;False;False;False;False;7346888473837;24/7;Direct
FR*V75*EPX08*01*2;En service;08e Arrondissement;FR*V75*PPX08*01;FRV75PPX0801;Paris | Rue Pierre Charron  62;75108;Voirie;4;2022-10-14;Accès libre;62 Rue Pierre Charron 75008 Paris;48.869644,2.3036203;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX08012;2021-06-03;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7463096860305;24/7;Direct
FR*V75*EPX12*02*3;En service;12e Arrondissement;FR*V75*PPX12*02;FRV75PPX1202;Paris | Rue du Charolais 2;75112;Voirie;6;2022-09-27;Accès libre;2 Rue du Charolais 75012 Paris;48.83919,2.387853;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX12023;2021-07-01;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7260202497653;24/7;Direct
FR*V75*EPX20*02*3;En service;20e Arrondissement;FR*V75*PPX20*02;FRV75PPX2002;Paris | Rue de Belleville 265;75120;Voirie;7;2022-09-27;Accès libre;265 Rue de Belleville 75020 Paris;48.87559,2.399738;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX20023;2021-07-07;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7277279198080;24/7;Direct
FR*V75*EPX09*12*1;En service;09e Arrondissement;FR*V75*PPX09*12;FRV75PPX0912;Paris | Rue Paul Escudier  2;75112;Voirie;6;2022-12-14;Accès libre;2 Rue Paul Escudier 75009 Paris;48.880642,2.3317475;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX09121;2021-06-25;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7158465915016;24/7;Direct
FR*V75*EPX20*04*4;En service;20e Arrondissement;FR*V75*PPX20*04;FRV75PPX2004;Paris | bis Rue du Capitaine Ferber 5;75120;Voirie;6;2021-09-23;Accès libre;5 bis Rue du Capitaine Ferber 75020 Paris;48.86536,2.405207;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX20044;2022-01-27;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7256729270625;24/7;Direct
FR*V75*EPX11*09*6;En service;11e Arrondissement;FR*V75*PPX11*09;FRV75PPX1109;Paris | Avenue de Taillebourg 2;75111;Voirie;5;2021-09-23;Accès libre;2 Avenue de Taillebourg 75011 Paris;48.84948,2.397761;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX11096;2021-06-24;Non accessible;aucune restriction;True;3;True;True;False;False;False;False;7223299458889;24/7;Direct
FR*V75*EPX20*05*4;En service;20e Arrondissement;FR*V75*PPX20*05;FRV75PPX2005;Paris | Boulevard de Charonne 158;75120;Voirie;6;2021-09-23;Accès libre;158 Boulevard de Charonne 75020 Paris;48.856915,2.3941433;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX20054;2021-06-23;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7281331296577;24/7;Direct
FR*V75*EPX15*09*3;En service;15e Arrondissement;FR*V75*PPX15*09;FRV75PPX1509;Paris | Rue Vasco de Gama  74;75115;Voirie;4;2021-09-23;Accès libre;74 Rue Vasco de Gama 75015 Paris;48.835426,2.2851648;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15093;2021-07-22;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7455571534698;24/7;Direct
FR*V75*EPX17*03*3;En service;17e Arrondissement;FR*V75*PPX17*03;FRV75PPX1703;Paris | Place Charles Fillion  22;75117;Voirie;6;2021-09-23;Accès libre;22 Place Charles Fillion 75017 Paris;48.888447,2.3160603;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17033;2021-07-07;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7570043317829;24/7;Direct
FR*V75*EPX14*03*2;En service;14e Arrondissement;FR*V75*PPX14*03;FRV75PPX1403;Paris | Rue des Plantes 56;75114;Voirie;3;2021-09-23;Accès libre;56 Rue des Plantes 75014 Paris;48.82837,2.3216963;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX14032;2021-07-01;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7357887026789;24/7;Direct
FR*V75*EPX15*13*3;En service;15e Arrondissement;FR*V75*PPX15*13;FRV75PPX1513;Paris | Rue Cotentin 29;75115;Voirie;7;2021-09-23;Accès libre;29 Rue Cotentin 75015 Paris;48.838547,2.312675;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15133;2022-01-21;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7495224211946;24/7;Direct
